n_features,features,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std
4,"max_temp_f, min_temp_f, mean_temp_f, mean_humidity_pct",0.8373657024619792,0.018988840713971437,0.03458157564655415,0.0018370689292521503
4,"min_temp_f, mean_temp_f, mean_humidity_pct, temp_5day_avg_f",0.8373057826043968,0.01876637889195521,0.034589753975672655,0.0018059829260833437
5,"min_temp_f, mean_temp_f, avg_wind_mph, previous_irrigation_amount, days_since_irrigation",0.8373036014619784,0.011666463331802775,0.03463757805229571,0.0009859292726157865
5,"min_temp_f, mean_temp_f, temp_3day_avg_f, previous_irrigation_amount, days_since_irrigation",0.8372767288650396,0.011705314134322076,0.034640208962825624,0.0009851456094505165
5,"max_temp_f, min_temp_f, mean_temp_f, mean_humidity_pct, temp_3day_avg_f",0.8372085620200845,0.01902470083043823,0.03459812865414001,0.0018404090627931527
5,"min_temp_f, mean_temp_f, days_since_rain, previous_irrigation_amount, month",0.8371795310237518,0.010874173741443411,0.034654282664132875,0.0008798929112353324
5,"min_temp_f, mean_temp_f, days_since_rain, previous_irrigation_amount, day_of_year",0.8371669692405798,0.010978759752467294,0.034655121008809006,0.0008919761532787158
5,"max_temp_f, mean_temp_f, precip_in, precip_3day_sum_in, previous_irrigation_amount",0.8371300220100683,0.012396678861253757,0.03465556967272358,0.0010898062267229675
5,"max_temp_f, mean_humidity_pct, max_wind_mph, temp_3day_avg_f, previous_irrigation_amount",0.8371077982479234,0.016937118862641504,0.03462677775590496,0.0015999718993701284
5,"min_temp_f, mean_temp_f, mean_humidity_pct, temp_3day_avg_f, temp_5day_avg_f",0.837087683985326,0.01866609617746332,0.03461396094585914,0.0017927563773019219
5,"max_temp_f, min_temp_f, mean_temp_f, mean_humidity_pct, temp_5day_avg_f",0.8369668393180195,0.018940346255149117,0.03462470256025052,0.0018274870666846559
5,"min_temp_f, mean_temp_f, max_wind_mph, previous_irrigation_amount, days_since_irrigation",0.8369536831440911,0.011871673679583982,0.0346741204247202,0.0010185451599779053
5,"min_temp_f, mean_temp_f, wind_3day_avg_mph, previous_irrigation_amount, days_since_irrigation",0.8369286730955187,0.011658702950052566,0.034677642586071165,0.000983728713229736
5,"min_temp_f, mean_temp_f, precip_5day_sum_in, previous_irrigation_amount, days_since_irrigation",0.8368863341793084,0.011784218796019071,0.03468168052410826,0.0010041231591240507
5,"max_temp_f, precip_in, temp_3day_avg_f, precip_3day_sum_in, previous_irrigation_amount",0.836884375992474,0.013566214330534385,0.0346765378752454,0.001199685637161962
4,"min_temp_f, mean_temp_f, previous_irrigation_amount, days_since_irrigation",0.8368820710143383,0.011800364236509635,0.03468200860130424,0.0010038602541188695
5,"max_temp_f, mean_temp_f, mean_humidity_pct, max_wind_mph, previous_irrigation_amount",0.836793066282407,0.017010175075121668,0.03466051361574595,0.0016272769170195235
5,"min_temp_f, mean_temp_f, temp_5day_avg_f, previous_irrigation_amount, days_since_irrigation",0.8366681966542717,0.011625973173400342,0.03470568550319916,0.000982286624899371
5,"max_temp_f, min_temp_f, mean_temp_f, days_since_rain, previous_irrigation_amount",0.8366239694756039,0.011806180197108251,0.034709379641758964,0.0009795568131930317
5,"max_temp_f, precip_in, temp_3day_avg_f, precip_5day_sum_in, previous_irrigation_amount",0.8364957689201009,0.014269266361099835,0.034712862233753576,0.0012583930765651871
5,"max_temp_f, min_temp_f, mean_temp_f, precip_3day_sum_in, previous_irrigation_amount",0.8363134231013053,0.01338353788605266,0.034734014737892505,0.0011574867600230357
5,"min_temp_f, mean_temp_f, precip_5day_sum_in, days_since_rain, previous_irrigation_amount",0.836275429502512,0.010732075886434284,0.03475161845206007,0.0008684470174742254
5,"min_temp_f, mean_temp_f, avg_wind_mph, precip_3day_sum_in, previous_irrigation_amount",0.8359750685917774,0.012980801839378709,0.034771966485804925,0.0011064604892558813
5,"max_temp_f, precip_in, temp_3day_avg_f, days_since_rain, previous_irrigation_amount",0.8359727898829089,0.012578497172054108,0.03477728254312934,0.0010848373124103677
5,"min_temp_f, mean_temp_f, precip_3day_sum_in, precip_5day_sum_in, previous_irrigation_amount",0.8359115780380924,0.013350908157106779,0.034776661560054926,0.0011498507929802461
5,"max_temp_f, mean_temp_f, precip_in, previous_irrigation_amount, day_of_year",0.8358828651123644,0.011909652709324562,0.03478918246803538,0.0010188646213548896
5,"max_temp_f, mean_temp_f, precip_in, previous_irrigation_amount, month",0.8358818216679064,0.011854842644013692,0.034789674395971346,0.0010147342939896271
5,"max_temp_f, mean_temp_f, precip_in, days_since_rain, previous_irrigation_amount",0.8358734555665684,0.01169457961193871,0.034792173963398364,0.0010176688020361883
5,"max_temp_f, mean_humidity_pct, temp_3day_avg_f, previous_irrigation_amount, day_of_year",0.835866847480457,0.015959584318497592,0.03476632566802728,0.0014528419701516674
5,"max_temp_f, mean_humidity_pct, temp_3day_avg_f, previous_irrigation_amount, month",0.8357964468333087,0.015787516845274102,0.03477503364492281,0.0014326483001947119
5,"min_temp_f, mean_temp_f, temp_3day_avg_f, precip_3day_sum_in, previous_irrigation_amount",0.8357808809440019,0.012779392659004995,0.03479377493597218,0.0010819116365414188
5,"min_temp_f, mean_temp_f, temp_3day_avg_f, days_since_rain, previous_irrigation_amount",0.8357767445017359,0.010802792573439109,0.03480419384873,0.0008545883433390882
5,"mean_temp_f, mean_humidity_pct, precip_in, previous_irrigation_amount, day_of_year",0.8356846665476951,0.017803949842373438,0.03477304431397256,0.0016820346632716722
5,"min_temp_f, mean_temp_f, precip_3day_sum_in, wind_3day_avg_mph, previous_irrigation_amount",0.8356561727985181,0.012977753715291746,0.03480586094811856,0.0011026578365282197
5,"min_temp_f, mean_temp_f, max_wind_mph, precip_3day_sum_in, previous_irrigation_amount",0.8356068596050209,0.012987445340390175,0.03481135148710046,0.0011181633861410871
4,"min_temp_f, mean_temp_f, precip_3day_sum_in, previous_irrigation_amount",0.8355999952973248,0.012946652796626261,0.03481215821125329,0.0011065345578962812
5,"mean_temp_f, mean_humidity_pct, precip_in, previous_irrigation_amount, month",0.8355952258048189,0.017591675726446116,0.03478422641332264,0.0016572062785169318
5,"max_temp_f, mean_humidity_pct, max_wind_mph, previous_irrigation_amount, day_of_year",0.8355487309269869,0.017497984742666263,0.03478932749147525,0.0016930134149278511
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, days_since_rain",0.8355094698246812,0.015240271079040607,0.0348079283897554,0.0013627385691769329
5,"max_temp_f, mean_humidity_pct, max_wind_mph, previous_irrigation_amount, month",0.8354938058776,0.017227978795132395,0.03479720396610196,0.0016615901742714455
5,"max_temp_f, mean_temp_f, mean_humidity_pct, previous_irrigation_amount, days_since_irrigation",0.8354880151912945,0.016317498117386576,0.034804846113536306,0.0015252125770777785
5,"max_temp_f, mean_temp_f, precip_in, avg_wind_mph, previous_irrigation_amount",0.8354484223297787,0.012984845627728298,0.03483052486497326,0.0011279656970044965
5,"min_temp_f, mean_temp_f, avg_wind_mph, days_since_rain, previous_irrigation_amount",0.835331874361278,0.01096500458148651,0.03485060225660973,0.0008745092113147413
5,"min_temp_f, mean_temp_f, max_wind_mph, days_since_rain, previous_irrigation_amount",0.8353237787192557,0.011013221146743348,0.03485131827603529,0.0008909826206582407
5,"max_temp_f, precip_in, temp_3day_avg_f, temp_5day_avg_f, previous_irrigation_amount",0.835314233744012,0.013902717379142965,0.034839796344619554,0.0012278846855012214
5,"max_temp_f, precip_in, temp_3day_avg_f, previous_irrigation_amount, day_of_year",0.8353046239616745,0.01277864777379489,0.03484642717499947,0.001086687309175416
5,"max_temp_f, precip_in, temp_3day_avg_f, previous_irrigation_amount, month",0.83529677132108,0.012736283726227347,0.034847575036313624,0.0010833300810221694
5,"min_temp_f, mean_temp_f, precip_in, avg_wind_mph, days_since_rain",0.8352842088307153,0.011732077941948957,0.03485154966821794,0.0009368686555612288
5,"min_temp_f, mean_temp_f, temp_5day_avg_f, precip_3day_sum_in, previous_irrigation_amount",0.8352606490135857,0.01281642033678371,0.03484900517269662,0.0010927223079238877
4,"min_temp_f, mean_temp_f, days_since_rain, previous_irrigation_amount",0.8351587670399949,0.011009468190955173,0.034868791889286675,0.0008821242872405763
5,"min_temp_f, mean_temp_f, wind_3day_avg_mph, days_since_rain, previous_irrigation_amount",0.8350563515548174,0.011034975895872203,0.03487953283283597,0.0008843052685466447
5,"max_temp_f, mean_temp_f, mean_humidity_pct, days_since_rain, previous_irrigation_amount",0.835022415936485,0.01634616927295786,0.0348540237296039,0.0015172355875165521
5,"max_temp_f, mean_temp_f, mean_humidity_pct, precip_5day_sum_in, previous_irrigation_amount",0.8350123012465396,0.01719996946127474,0.034849164172862136,0.0016120787518964271
5,"max_temp_f, mean_temp_f, mean_humidity_pct, temp_3day_avg_f, previous_irrigation_amount",0.8349960849239831,0.01683089199449509,0.03485355237134983,0.0015592075501059458
5,"max_temp_f, min_temp_f, mean_temp_f, previous_irrigation_amount, month",0.8349884424940102,0.013015227459720198,0.03487673727986801,0.0011019959949784188
5,"max_temp_f, min_temp_f, mean_temp_f, previous_irrigation_amount, day_of_year",0.834967768434222,0.013105510096615806,0.034878416351177735,0.0011118879552589678
5,"min_temp_f, mean_temp_f, temp_5day_avg_f, days_since_rain, previous_irrigation_amount",0.8349636904492963,0.010708674257690346,0.03489093337866618,0.0008469329734026339
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, temp_3day_avg_f",0.8349544624985695,0.016066710251814234,0.034861570699959446,0.0014643705927384393
5,"max_temp_f, mean_temp_f, mean_humidity_pct, avg_wind_mph, previous_irrigation_amount",0.8347579052374607,0.017008804859309393,0.0348775230604317,0.0015985688952351977
5,"mean_temp_f, mean_humidity_pct, precip_in, precip_5day_sum_in, previous_irrigation_amount",0.8346891985322801,0.018479634433378862,0.03487561538725925,0.0017591612800369352
5,"max_temp_f, mean_temp_f, mean_humidity_pct, precip_3day_sum_in, previous_irrigation_amount",0.8346854159088499,0.01693233063562113,0.034885785844119443,0.0015798453159423997
4,"max_temp_f, mean_temp_f, mean_humidity_pct, previous_irrigation_amount",0.8346779503327462,0.016945585967343017,0.034886498960731996,0.001581456422048537
5,"max_temp_f, mean_temp_f, mean_humidity_pct, wind_3day_avg_mph, previous_irrigation_amount",0.8346365768666109,0.016929363615309917,0.03489100754037922,0.0015858675640281746
5,"min_temp_f, mean_temp_f, precip_5day_sum_in, previous_irrigation_amount, month",0.8345896649887035,0.01190769559787075,0.034924856881025756,0.0009902099020019414
5,"min_temp_f, mean_temp_f, precip_5day_sum_in, previous_irrigation_amount, day_of_year",0.8345706610543833,0.011998998919707729,0.03492639867816723,0.001000434814052731
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, max_wind_mph",0.8345370107912622,0.015971544081578304,0.03490652722899024,0.001452038207445992
5,"max_temp_f, mean_humidity_pct, avg_wind_mph, temp_3day_avg_f, previous_irrigation_amount",0.8345314458954529,0.017240374686355826,0.03489967037298715,0.001606463563790578
5,"max_temp_f, mean_humidity_pct, max_wind_mph, temp_5day_avg_f, previous_irrigation_amount",0.8345032160656063,0.01731063680220828,0.03490165060495618,0.0016268888687120478
5,"max_temp_f, mean_temp_f, precip_in, wind_3day_avg_mph, previous_irrigation_amount",0.8344878258395092,0.012988974850232538,0.034932332280599374,0.0011273258673872581
5,"max_temp_f, mean_temp_f, precip_in, temp_3day_avg_f, previous_irrigation_amount",0.8344636818129285,0.012807566908212728,0.034935859825911776,0.0011025224409055105
5,"max_temp_f, mean_temp_f, mean_humidity_pct, temp_5day_avg_f, previous_irrigation_amount",0.8344601794483605,0.016773565660796377,0.0349108359222023,0.0015548347355275026
5,"min_temp_f, mean_temp_f, avg_wind_mph, max_wind_mph, previous_irrigation_amount",0.834433963131989,0.011696879314008654,0.034942233613751844,0.0009640656658110557
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, precip_5day_sum_in",0.8344180117493067,0.01614883921631737,0.03491787924123746,0.001444770220392203
5,"min_temp_f, mean_temp_f, precip_in, days_since_rain, days_since_irrigation",0.8343993446620187,0.01157876861962179,0.03494607108768037,0.0009420539380588703
5,"max_temp_f, precip_in, precip_5day_sum_in, previous_irrigation_amount, month",0.8343228370146127,0.01434499979026114,0.034943891144473854,0.0012975425864477869
5,"max_temp_f, precip_in, precip_5day_sum_in, previous_irrigation_amount, day_of_year",0.834290123494404,0.014429780303994284,0.03494673404904268,0.0013053490514668394
5,"mean_temp_f, mean_humidity_pct, precip_in, precip_3day_sum_in, previous_irrigation_amount",0.8342565751834691,0.017814156320574162,0.03492664530604088,0.0016793685125270383
5,"min_temp_f, mean_temp_f, precip_in, precip_3day_sum_in, days_since_rain",0.8341885048920537,0.011976206390131904,0.03496650602985933,0.0009803816343616637
5,"max_temp_f, mean_humidity_pct, temp_3day_avg_f, previous_irrigation_amount, days_since_irrigation",0.8341582001786356,0.016836454761861717,0.03494237553322707,0.001554154700125068
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, temp_5day_avg_f",0.8341119664703929,0.016226057719833837,0.03494997225874171,0.0014800097261267447
5,"max_temp_f, min_temp_f, mean_temp_f, precip_5day_sum_in, previous_irrigation_amount",0.8340168909881764,0.012787607552686488,0.0349812434787635,0.0010790043018029793
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, precip_3day_sum_in",0.8338980885234569,0.015791890943682045,0.034975429304092254,0.001403716589829766
4,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in",0.8338560576244657,0.016022794515451258,0.0349783952009584,0.0014321008392124738
5,"max_temp_f, precip_in, days_since_rain, previous_irrigation_amount, day_of_year",0.8338133903892988,0.012662551974370119,0.03500598765018697,0.0011227885936222228
5,"max_temp_f, precip_in, days_since_rain, previous_irrigation_amount, month",0.83380239039807,0.012576750966985245,0.03500770936746356,0.001114968115081897
5,"max_temp_f, mean_humidity_pct, temp_3day_avg_f, wind_3day_avg_mph, previous_irrigation_amount",0.8337649362064911,0.01716007160576789,0.034981746484867855,0.0015909056603409838
5,"max_temp_f, mean_humidity_pct, previous_irrigation_amount, days_since_irrigation, day_of_year",0.8337477692930431,0.016080932569553653,0.0349906925964322,0.0015012853820274706
4,"max_temp_f, mean_temp_f, precip_in, previous_irrigation_amount",0.8337289488791606,0.012683260948325389,0.03501439550420298,0.0011050689593331076
5,"min_temp_f, mean_temp_f, precip_in, wind_3day_avg_mph, days_since_rain",0.8337090394031472,0.011758137618204741,0.03501816001036381,0.000934715410954637
5,"max_temp_f, min_temp_f, mean_temp_f, avg_wind_mph, previous_irrigation_amount",0.833702181976388,0.013423686794114341,0.03501097145295088,0.0011334437723304386
5,"max_temp_f, mean_humidity_pct, previous_irrigation_amount, days_since_irrigation, month",0.8336923721480899,0.015836123075776923,0.03499823514973711,0.0014736350802861716
4,"min_temp_f, mean_temp_f, precip_in, days_since_rain",0.8336904079517444,0.011711219859892064,0.03502046241205969,0.0009369453371508716
5,"min_temp_f, mean_temp_f, precip_in, temp_3day_avg_f, days_since_rain",0.8336859367186514,0.011861784833875252,0.0350201537101119,0.000947331481294074
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, wind_3day_avg_mph",0.833662637766589,0.01607744630278959,0.03499846879938305,0.0014387097207867348
5,"min_temp_f, mean_temp_f, precip_in, precip_5day_sum_in, days_since_rain",0.833654489334041,0.01169161121266031,0.03502436779077275,0.0009375606286364025
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, avg_wind_mph",0.8336401495358634,0.01604535674431174,0.03500111949205019,0.0014326731586511272
5,"max_temp_f, precip_in, avg_wind_mph, temp_3day_avg_f, previous_irrigation_amount",0.8336119605933094,0.014031429175245759,0.03501992470651568,0.0012184700881508724
5,"max_temp_f, min_temp_f, mean_humidity_pct, precip_in, days_since_irrigation",0.8336028356449523,0.01616157908132638,0.035004321746426835,0.0014467654270746732
5,"max_temp_f, mean_humidity_pct, temp_3day_avg_f, temp_5day_avg_f, previous_irrigation_amount",0.8336013051023116,0.017676612193407687,0.03499547872289494,0.001647438470178915
5,"max_temp_f, mean_humidity_pct, precip_in, days_since_rain, day_of_year",0.8336008193564336,0.015120543731308075,0.0350111804699079,0.0013226524615469065
5,"min_temp_f, mean_temp_f, precip_in, max_wind_mph, days_since_rain",0.8335965791368277,0.011901241519006402,0.035029479750029936,0.0009559777462201627
5,"max_temp_f, min_temp_f, mean_temp_f, precip_in, days_since_rain",0.8335941918257245,0.01168532780491537,0.03503072891296306,0.0009346860195878711
5,"min_temp_f, mean_temp_f, precip_in, avg_wind_mph, day_of_year",0.8335603804250222,0.014046019855994818,0.03502216284397271,0.001147132237146289
5,"min_temp_f, mean_temp_f, precip_in, avg_wind_mph, month",0.8335404542176894,0.013957715175659413,0.035024868806687696,0.0011384399736617638
5,"max_temp_f, min_temp_f, mean_temp_f, temp_3day_avg_f, previous_irrigation_amount",0.8335141509829166,0.013046337681969077,0.035032888398281815,0.0010907698710301192
5,"max_temp_f, mean_temp_f, precip_in, temp_5day_avg_f, previous_irrigation_amount",0.833473140661009,0.012507219126021471,0.03504223326908723,0.0010800971453660034
5,"max_temp_f, mean_humidity_pct, precip_in, days_since_rain, month",0.833460179333002,0.014880180600477418,0.03502765509965235,0.0012947520588700424
5,"max_temp_f, mean_temp_f, precip_in, max_wind_mph, previous_irrigation_amount",0.8334566833397421,0.012921371095520261,0.035042031397217524,0.0011296602608191892
5,"max_temp_f, mean_temp_f, precip_in, previous_irrigation_amount, days_since_irrigation",0.8334128864356358,0.012959962411845247,0.0350466426731383,0.0011332965363216377
